Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh)
2022-11-13,15,0.229,0,0.1,None
2022-11-13,16,0.431,0,0.001,None
2022-11-13,17,0.402,0,0,None
2022-11-13,18,0.373,0,0,None
2022-11-13,19,0.4,0,0,None
2022-11-13,20,0.352,0,0,None
2022-11-13,21,0.346,0,0,None
2022-11-13,22,0,0.34,0,None
2022-11-13,23,0,0.335,0,None
2022-11-14,00,0,0.348,0,None
2022-11-14,01,0,0.296,0,None
2022-11-14,02,0,0.296,0,None
2022-11-14,03,0,0.291,0,None
2022-11-14,04,0,0.291,0,None
2022-11-14,05,0,0.291,0,None
2022-11-14,06,0,0.3,0,None
2022-11-14,07,0,0.825,0.016,None
2022-11-14,08,0.243,0,0.145,None
2022-11-14,09,0.118,0,0.254,Medium
2022-11-14,10,0,0,0.344,Medium
2022-11-14,11,0.017,0,0.353,Medium
2022-11-14,12,0.096,0,0.295,Low
2022-11-14,13,0.066,0,0.217,Medium
2022-11-14,14,0.026,0,0.241,Low
2022-11-14,15,0.18,0,0.108,None
2022-11-14,16,0.247,0,0.026,None
2022-11-14,17,0.358,0,0,None
2022-11-14,18,0.381,0,0,None
2022-11-14,19,0.342,0,0,None
2022-11-14,20,0.288,0,0,None
2022-11-14,21,0.375,0,0,None
2022-11-14,22,0,0.332,0,None
2022-11-14,23,0,0.446,0,None
2022-11-15,00,0,0.338,0,None
2022-11-15,01,0,0.337,0,None
2022-11-15,02,0,0.284,0,None
2022-11-15,03,0,0.258,0,None
2022-11-15,04,0,0.254,0,None
2022-11-15,05,0,0.254,0,None
2022-11-15,06,0,0.243,0,None
2022-11-15,07,0,0.338,0,None
2022-11-15,08,0.354,0,0.015,None
2022-11-15,09,0.153,0,0.099,None
2022-11-15,10,0.119,0,0.16,None
2022-11-15,11,0,0,0.334,High
2022-11-15,12,0.188,0,0.248,Medium
2022-11-15,13,0.004,0,0.278,Medium
2022-11-15,14,0.043,0,0.21,Medium
2022-11-15,15,0.173,0,0.086,None
2022-11-15,16,0.229,0,0.026,None
2022-11-15,17,0.255,0,0,None
2022-11-15,18,1.259,0,0,None
2022-11-15,19,1.787,0,0,None
2022-11-15,20,0.628,0,0,None
2022-11-15,21,0.493,0,0,None
2022-11-15,22,0,0.538,0,None
2022-11-15,23,0,0.589,0,None
2022-11-16,00,0,0.358,0,None
2022-11-16,01,0,0.256,0,None
2022-11-16,02,0,0.259,0,None
2022-11-16,03,0,0.254,0,None
2022-11-16,04,0,0.26,0,None
2022-11-16,05,0,0.286,0,None
2022-11-16,06,0,0.257,0,None
2022-11-16,07,0,0.724,0,None
2022-11-16,08,0.318,0,0.002,None
2022-11-16,09,0.245,0,0.007,None
2022-11-16,10,0.208,0,0.042,None
2022-11-16,11,0.307,0,0.049,None
2022-11-16,12,0.433,0,0.097,None
2022-11-16,13,1.061,0,0.089,None
2022-11-16,14,0.484,0,0.054,None
2022-11-16,15,0.301,0,0.019,None
2022-11-16,16,0.251,0,0,None
2022-11-16,17,0.371,0,0,None
2022-11-16,18,0.455,0,0,None
2022-11-16,19,0.535,0,0,None
2022-11-16,20,0.741,0,0,None
2022-11-16,21,0.695,0,0,None
2022-11-16,22,0,0.653,0,None
2022-11-16,23,0,0.68,0,None
2022-11-17,00,0,0.708,0,None
2022-11-17,01,0,0.5,0,None
2022-11-17,02,0,0.417,0,None
2022-11-17,03,0,0.412,0,None
2022-11-17,04,0,0.414,0,None
2022-11-17,05,0,0.411,0,None
2022-11-17,06,0,0.403,0,None
2022-11-17,07,0,0.978,0,None
2022-11-17,08,0.481,0,0.051,None
2022-11-17,09,0.128,0,0.172,Low
2022-11-17,10,0.594,0,0.18,None
2022-11-17,11,0.694,0,0.214,Low
2022-11-17,12,0.012,0,0.239,Medium
2022-11-17,13,0,0,0.253,High
2022-11-17,14,0.036,0,0.214,Medium
2022-11-17,15,0.143,0,0.113,None
2022-11-17,16,0.235,0,0.021,None
2022-11-17,17,0.289,0,0,None
2022-11-17,18,0.372,0,0,None
2022-11-17,19,1.295,0,0,None
2022-11-17,20,0.454,0,0,None
2022-11-17,21,0.394,0,0,None
2022-11-17,22,0,0.363,0,None
2022-11-17,23,0,0.432,0,None
2022-11-18,00,0,0.304,0,None
2022-11-18,01,0,0.263,0,None
2022-11-18,02,0,0.255,0,None
2022-11-18,03,0,0.256,0,None
2022-11-18,04,0,0.252,0,None
2022-11-18,05,0,0.251,0,None
2022-11-18,06,0,0.251,0,None
2022-11-18,07,0,1.258,0.003,None
2022-11-18,08,0.094,0,0.215,Medium
2022-11-18,09,0,0,0.25,Medium
2022-11-18,10,0.024,0,0.223,Medium
2022-11-18,11,0,0,0.256,High
2022-11-18,12,0,0,0.258,High
2022-11-18,13,0.023,0,0.24,Medium
2022-11-18,14,0.049,0,0.273,Medium
2022-11-18,15,0.141,0,0.147,None
2022-11-18,16,0.244,0,0.04,None
2022-11-18,17,0.29,0,0,None
2022-11-18,18,0.418,0,0,None
2022-11-18,19,1.601,0,0,None
2022-11-18,20,0.537,0,0,None
2022-11-18,21,0.645,0,0,None
2022-11-18,22,0,0.544,0,None
2022-11-18,23,0,0.564,0,None
2022-11-19,00,0,0.602,0,None
2022-11-19,01,0,0.643,0,None
2022-11-19,02,0,0.355,0,None
2022-11-19,03,0,0.339,0,None
2022-11-19,04,0,0.358,0,None
2022-11-19,05,0,0.411,0,None
2022-11-19,06,0,0.353,0,None
2022-11-19,07,0,0.35,0,None
2022-11-19,08,0.313,0,0.029,None
2022-11-19,09,0.226,0,0.137,None
2022-11-19,10,0.116,0,0.293,None
2022-11-19,11,0.767,0,0.394,Medium
2022-11-19,12,0.943,0,0.276,None
2022-11-19,13,0.22,0,0.113,None
2022-11-19,14,0.348,0,0.042,None
2022-11-19,15,0.61,0,0.038,None
2022-11-19,16,0.291,0,0.015,None
2022-11-19,17,0.321,0,0,None
2022-11-19,18,0.321,0,0,None
2022-11-19,19,0.328,0,0,None
2022-11-19,20,0.455,0,0,None
2022-11-19,21,0.391,0,0,None
2022-11-19,22,0,0.322,0,None
2022-11-19,23,0,0.304,0,None
2022-11-20,00,0,0.33,0,None
2022-11-20,01,0,0.324,0,None
2022-11-20,02,0,0.332,0,None
2022-11-20,03,0,0.285,0,None
2022-11-20,04,0,0.299,0,None
2022-11-20,05,0,0.3,0,None
2022-11-20,06,0,0.239,0,None
2022-11-20,07,0,0.454,0,None
2022-11-20,08,1.152,0,0.014,None
2022-11-20,09,0.183,0,0.083,None
2022-11-20,10,0.139,0,0.109,None
2022-11-20,11,0.184,0,0.19,Low
2022-11-20,12,0.053,0,0.212,Low
2022-11-20,13,0.09,0,0.158,None
2022-11-20,14,0.221,0,0.091,None
2022-11-20,15,0.355,0,0.037,None
2022-11-20,16,0.485,0,0,None
2022-11-20,17,0.606,0,0,None
2022-11-20,18,1.757,0,0,None
2022-11-20,19,1.363,0,0,None
2022-11-20,20,0.489,0,0,None
2022-11-20,21,0.464,0,0,None
2022-11-20,22,0,0.433,0,None
2022-11-20,23,0,0.407,0,None
2022-11-21,00,0,0.41,0,None
2022-11-21,01,0,0.458,0,None
2022-11-21,02,0,0.417,0,None
2022-11-21,03,0,0.353,0,None
2022-11-21,04,0,0.283,0,None
2022-11-21,05,0,0.222,0,None
2022-11-21,06,0,0.96,0,None
2022-11-21,07,0,1.004,0,None
2022-11-21,08,0.221,0,0.003,None
2022-11-21,09,0.192,0,0.054,None
2022-11-21,10,0.107,0,0.14,None
2022-11-21,11,0,0,0.248,High
2022-11-21,12,0.144,0,0.168,Medium
2022-11-21,13,0.057,0,0.192,Medium
2022-11-21,14,0.115,0,0.139,None
2022-11-21,15,0.144,0,0.099,None
2022-11-21,16,0.208,0,0.018,None
2022-11-21,17,0.25,0,0,None
2022-11-21,18,0.303,0,0,None
2022-11-21,19,0.798,0,0,None
2022-11-21,20,0.771,0,0,None
2022-11-21,21,0.554,0,0,None
2022-11-21,22,0,0.584,0,None
2022-11-21,23,0,0.402,0,None
2022-11-22,00,0,0.284,0,None
2022-11-22,01,0,0.26,0,None
2022-11-22,02,0,0.26,0,None
2022-11-22,03,0,0.243,0,None
2022-11-22,04,0,0.236,0,None
2022-11-22,05,0,0.321,0,None
2022-11-22,06,0,0.645,0,None
2022-11-22,07,0,0.636,0,None
2022-11-22,08,0.449,0,0.01,None
2022-11-22,09,0.241,0,0.039,None
2022-11-22,10,0.197,0,0.062,None
2022-11-22,11,0.184,0,0.051,None
2022-11-22,12,0.366,0,0.003,None
2022-11-22,13,0.438,0,0.009,None
2022-11-22,14,0.23,0,0.027,None
2022-11-22,15,0.224,0,0.012,None
2022-11-22,16,0.237,0,0,None
2022-11-22,17,0.186,0,0,None
2022-11-22,18,0.738,0,0,None
2022-11-22,19,0.414,0,0,None
2022-11-22,20,0.539,0,0,None
2022-11-22,21,0.52,0,0,None
2022-11-22,22,0,0.5,0,None
2022-11-22,23,0,1.007,0,None
2022-11-23,00,0,0.505,0,None
2022-11-23,01,0,0.425,0,None
2022-11-23,02,0,0.286,0,None
2022-11-23,03,0,0.26,0,None
2022-11-23,04,0,0.259,0,None
2022-11-23,05,0,0.237,0,None
2022-11-23,06,0,0.357,0,None
2022-11-23,07,0,1.363,0,None
2022-11-23,08,0.856,0,0.064,None
2022-11-23,09,0.167,0,0.272,Medium
2022-11-23,10,0.99,0,0.374,None
2022-11-23,11,0,0,0.242,Medium
2022-11-23,12,0.006,0,0.236,Medium
2022-11-23,13,0,0,0.256,Medium
2022-11-23,14,0,0,0.256,Medium
2022-11-23,15,0.115,0,0.144,Low
2022-11-23,16,0.216,0,0.032,None
2022-11-23,17,0.242,0,0,None
2022-11-23,18,0.406,0,0,None
2022-11-23,19,0.293,0,0,None
2022-11-23,20,0.343,0,0,None
2022-11-23,21,0.622,0,0,None
2022-11-23,22,0,0.525,0,None
2022-11-23,23,0,0.459,0,None
2022-11-24,00,0,0.256,0,None
2022-11-24,01,0,0.264,0,None
2022-11-24,02,0,0.261,0,None
2022-11-24,03,0,0.261,0,None
2022-11-24,04,0,0.26,0,None
2022-11-24,05,0,0.249,0,None
2022-11-24,06,0,0.245,0,None
2022-11-24,07,0,0.731,0,None
2022-11-24,08,1.346,0,0,None
2022-11-24,09,0.626,0,0.013,None
2022-11-24,10,0.251,0,0.046,None
2022-11-24,11,0.202,0,0.09,None
2022-11-24,12,0.238,0,0.042,None
2022-11-24,13,0.169,0,0.111,None
2022-11-24,14,0.208,0,0.124,None
2022-11-24,15,0.134,0,0.151,None
2022-11-24,16,0.256,0,0.037,None
2022-11-24,17,0.421,0,0,None
2022-11-24,18,1.041,0,0,None
2022-11-24,19,1.549,0,0,None
2022-11-24,20,0.464,0,0,None
2022-11-24,21,0.481,0,0,None
2022-11-24,22,0,0.401,0,None
2022-11-24,23,0,0.26,0,None
2022-11-25,00,0,0.259,0,None
2022-11-25,01,0,0.26,0,None
2022-11-25,02,0,0.256,0,None
2022-11-25,03,0,0.243,0,None
2022-11-25,04,0,0.244,0,None
2022-11-25,05,0,0.254,0,None
2022-11-25,06,0,0.258,0,None
2022-11-25,07,0,1.049,0,None
2022-11-25,08,0.292,0,0.04,None
2022-11-25,09,0.145,0,0.148,None
2022-11-25,10,0.082,0,0.242,None
2022-11-25,11,0.003,0,0.332,High
2022-11-25,12,0,0,0.343,High
2022-11-25,13,0.522,0,0.569,Medium
2022-11-25,14,0,0,0.344,Medium
2022-11-25,15,0.086,0,0.2,Low
2022-11-25,16,0.283,0,0.046,None
2022-11-25,17,0.428,0,0,None
2022-11-25,18,0.557,0,0,None
2022-11-25,19,0.502,0,0,None
2022-11-25,20,0.325,0,0,None
2022-11-25,21,0.337,0,0,None
2022-11-25,22,0,0.661,0,None
2022-11-25,23,0,0.498,0,None
2022-11-26,00,0,0.494,0,None
2022-11-26,01,0,0.508,0,None
2022-11-26,02,0,0.485,0,None
2022-11-26,03,0,0.295,0,None
2022-11-26,04,0,0.27,0,None
2022-11-26,05,0,0.263,0,None
2022-11-26,06,0,0.275,0,None
2022-11-26,07,0,0.277,0.002,None
2022-11-26,08,0.063,0,0.211,Low
2022-11-26,09,0,0,0.284,High
2022-11-26,10,0,0,0.275,High
2022-11-26,11,0.532,0,0.427,High
2022-11-26,12,0.391,0,0.565,Medium
2022-11-26,13,0,0,0.411,High
2022-11-26,14,0.177,0,0.475,Medium
2022-11-26,15,0.197,0,0.308,Low
2022-11-26,16,0.604,0,0.015,None
2022-11-26,17,0.353,0,0,None
2022-11-26,18,0.394,0,0,None
2022-11-26,19,0.409,0,0,None
2022-11-26,20,0.883,0,0,None
2022-11-26,21,0.619,0,0,None
2022-11-26,22,0,0.556,0,None
2022-11-26,23,0,0.47,0,None
2022-11-27,00,0,0.457,0,None
2022-11-27,01,0,0.366,0,None
2022-11-27,02,0,0.279,0,None
2022-11-27,03,0,0.271,0,None
2022-11-27,04,0,0.256,0,None
2022-11-27,05,0,0.268,0,None
2022-11-27,06,0,1.162,0,None
2022-11-27,07,0,0.297,0,None
2022-11-27,08,0.293,0,0.037,None
2022-11-27,09,0.462,0,0.06,None
2022-11-27,10,0.262,0,0.012,None
2022-11-27,11,0.233,0,0.04,None
2022-11-27,12,0.215,0,0.06,None
2022-11-27,13,0.202,0,0.075,None
2022-11-27,14,0.601,0,0.067,None
2022-11-27,15,0.709,0,0.01,None
2022-11-27,16,0.354,0,0.003,None
2022-11-27,17,0.623,0,0,None
2022-11-27,18,1.437,0,0,None
2022-11-27,19,1.264,0,0,None
2022-11-27,20,0.584,0,0,None
2022-11-27,21,0.479,0,0,None
2022-11-27,22,0,0.487,0,None
2022-11-27,23,0,0.425,0,None
2022-11-28,00,0,0.307,0,None
2022-11-28,01,0,0.374,0,None
2022-11-28,02,0,0.3,0,None
2022-11-28,03,0,0.284,0,None
2022-11-28,04,0,0.273,0,None
2022-11-28,05,0,0.289,0,None
2022-11-28,06,0,0.295,0,None
2022-11-28,07,0,1.094,0,None
2022-11-28,08,0.473,0,0.101,Low
2022-11-28,09,0.027,0,0.25,Low
2022-11-28,10,0.544,0,0.203,Medium
2022-11-28,11,0,0,0.277,High
2022-11-28,12,0.007,0,0.265,Medium
2022-11-28,13,0.071,0,0.216,Medium
2022-11-28,14,0.099,0,0.182,Medium
2022-11-28,15,0.14,0,0.151,Low
2022-11-28,16,0.257,0,0.021,None
2022-11-28,17,0.346,0,0,None
2022-11-28,18,2.014,0,0,None
2022-11-28,19,0.887,0,0,None
2022-11-28,20,0.569,0,0,None
2022-11-28,21,0.686,0,0,None
2022-11-28,22,0,0.501,0,None
2022-11-28,23,0,0.51,0,None
2022-11-29,00,0,0.536,0,None
2022-11-29,01,0,0.542,0,None
2022-11-29,02,0,0.317,0,None
2022-11-29,03,0,0.28,0,None
2022-11-29,04,0,0.271,0,None
2022-11-29,05,0,0.277,0,None
2022-11-29,06,0,0.33,0,None
2022-11-29,07,0,0.837,0,None
2022-11-29,08,0.309,0,0.063,None
2022-11-29,09,0.156,0,0.121,None
2022-11-29,10,0.062,0,0.251,Low
2022-11-29,11,0,0,0.282,Medium
2022-11-29,12,0,0,0.267,High
2022-11-29,13,0.021,0,0.383,Medium
2022-11-29,14,0,0,0.275,Medium
2022-11-29,15,0.016,0,0.247,Low
2022-11-29,16,0.258,0,0.03,None
2022-11-29,17,0.3,0,0,None
2022-11-29,18,0.687,0,0,None
2022-11-29,19,0.564,0,0,None
2022-11-29,20,0.515,0,0,None
2022-11-29,21,0.62,0,0,None
2022-11-29,22,0,0.519,0,None
2022-11-29,23,0,0.56,0,None
2022-11-30,00,0,0.519,0,None
2022-11-30,01,0,0.39,0,None
2022-11-30,02,0,0.281,0,None
2022-11-30,03,0,0.321,0,None
2022-11-30,04,0,0.27,0,None
2022-11-30,05,0,0.316,0,None
2022-11-30,06,0,0.615,0,None
2022-11-30,07,0,1.329,0,None
2022-11-30,08,1.277,0,0.008,None
2022-11-30,09,0.376,0,0.046,None
2022-11-30,10,0.217,0,0.083,None
2022-11-30,11,0.2,0,0.044,None
2022-11-30,12,0.215,0,0.051,None
2022-11-30,13,0.233,0,0.069,None
2022-11-30,14,0.232,0,0.045,None
2022-11-30,15,0.286,0,0,None
2022-11-30,16,0.266,0,0,None
2022-11-30,17,0.294,0,0,None
2022-11-30,18,0.508,0,0,None
2022-11-30,19,1.186,0,0,None
2022-11-30,20,0.806,0,0,None
2022-11-30,21,0.971,0,0,None
2022-11-30,22,0,0.876,0,None
2022-11-30,23,0,0.463,0,None
2022-12-01,00,0,0.422,0,None
2022-12-01,01,0,0.47,0,None
2022-12-01,02,0,0.269,0,None
2022-12-01,03,0,0.3,0,None
2022-12-01,04,0,0.314,0,None
2022-12-01,05,0,0.291,0,None
2022-12-01,06,0,1.447,0,None
2022-12-01,07,0,0.3,0,None
2022-12-01,08,0.103,0,0.209,Low
2022-12-01,09,0.259,0,0.459,Medium
2022-12-01,10,0,0,0.396,High
2022-12-01,11,0.578,0,0.848,Medium
2022-12-01,12,0,0,0.429,High
2022-12-01,13,0,0,0.27,High
2022-12-01,14,0,0,0.315,High
2022-12-01,15,0.015,0,0.269,Medium
2022-12-01,16,0.891,0,0.006,None
2022-12-01,17,0.553,0,0,None
2022-12-01,18,0.754,0,0,None
2022-12-01,19,0.451,0,0,None
2022-12-01,20,0.735,0,0,None
2022-12-01,21,0.361,0,0,None
2022-12-01,22,0,0.358,0,None
2022-12-01,23,0,0.396,0,None
2022-12-02,00,0,0.461,0,None
2022-12-02,01,0,0.501,0,None
2022-12-02,02,0,0.342,0,None
2022-12-02,03,0,0.29,0,None
2022-12-02,04,0,0.311,0,None
2022-12-02,05,0,0.315,0,None
2022-12-02,06,0,0.321,0,None
2022-12-02,07,0,1.166,0,None
2022-12-02,08,0.195,0,0.173,Medium
2022-12-02,09,0,0,0.3,High
2022-12-02,10,0,0,0.317,High
2022-12-02,11,0,0,0.289,High
2022-12-02,12,0,0,0.306,High
2022-12-02,13,0,0,0.344,High
2022-12-02,14,0.016,0,0.377,Medium
2022-12-02,15,0.056,0,0.299,Medium
2022-12-02,16,0.335,0,0.009,None
2022-12-02,17,0.356,0,0,None
2022-12-02,18,0.602,0,0,None
2022-12-02,19,0.797,0,0,None
2022-12-02,20,1.146,0,0,None
2022-12-02,21,0.558,0,0,None
2022-12-02,22,0,0.555,0,None
2022-12-02,23,0,0.609,0,None
2022-12-03,00,0,0.436,0,None
2022-12-03,01,0,0.309,0,None
2022-12-03,02,0,0.31,0,None
2022-12-03,03,0,0.311,0,None
2022-12-03,04,0,0.324,0,None
2022-12-03,05,0,0.862,0,None
2022-12-03,06,0,0.318,0,None
2022-12-03,07,0,0.31,0,None
2022-12-03,08,0.118,0,0.192,Low
2022-12-03,09,0,0,0.344,Medium
2022-12-03,10,0,0,0.305,High
2022-12-03,11,0,0,0.312,High
2022-12-03,12,0.032,0,0.504,High
2022-12-03,13,0,0,0.318,High
2022-12-03,14,0,0,0.316,High
2022-12-03,15,0.177,0,0.266,Medium
2022-12-03,16,1.319,0,0.012,None
2022-12-03,17,0.79,0,0,None
2022-12-03,18,0.443,0,0,None
2022-12-03,19,0.493,0,0,None
2022-12-03,20,0.485,0,0,None
2022-12-03,21,0.536,0,0,None
2022-12-03,22,0,0.53,0,None
2022-12-03,23,0,0.41,0,None
2022-12-04,00,0,0.302,0,None
2022-12-04,01,0,0.306,0,None
2022-12-04,02,0,0.314,0,None
2022-12-04,03,0,0.289,0,None
2022-12-04,04,0,0.354,0,None
2022-12-04,05,0,0.321,0,None
2022-12-04,06,0,0.319,0,None
2022-12-04,07,0,1.051,0,None
2022-12-04,08,0.417,0,0,None
2022-12-04,09,1.999,0,0.018,None
2022-12-04,10,1.109,0,0.039,None
2022-12-04,11,2.022,0,0.098,None
2022-12-04,12,3.187,0,0.096,None
2022-12-04,13,0.342,0,0.106,None
2022-12-04,14,0.189,0,0.132,None
2022-12-04,15,0.287,0,0.138,None
2022-12-04,16,0.508,0,0.029,None
2022-12-04,17,0.763,0,0,None
2022-12-04,18,0.539,0,0,None
2022-12-04,19,0.73,0,0,None
2022-12-04,20,0.829,0,0,None
2022-12-04,21,0.472,0,0,None
2022-12-04,22,0,0.468,0,None
2022-12-04,23,0,0.868,0,None
2022-12-05,00,0,0.478,0,None
2022-12-05,01,0,0.312,0,None
2022-12-05,02,0,0.307,0,None
2022-12-05,03,0,0.291,0,None
2022-12-05,04,0,0.298,0,None
2022-12-05,05,0,0.306,0,None
2022-12-05,06,0,0.301,0,None
2022-12-05,07,0,1.375,0,None
2022-12-05,08,0.611,0,0.005,None
2022-12-05,09,0.893,0,0.063,None
2022-12-05,10,0.22,0,0.125,None
2022-12-05,11,0.184,0,0.152,None
2022-12-05,12,0.104,0,0.241,Low
2022-12-05,13,0.134,0,0.197,None
2022-12-05,14,0.059,0,0.259,Medium
2022-12-05,15,0.195,0,0.142,None
2022-12-05,16,0.302,0,0.031,None
2022-12-05,17,0.737,0,0,None
2022-12-05,18,1.195,0,0,None
2022-12-05,19,1.105,0,0,None
2022-12-05,20,0.419,0,0,None
2022-12-05,21,0.552,0,0,None
2022-12-05,22,0,0.437,0,None
2022-12-05,23,0,0.444,0,None
2022-12-06,00,0,0.421,0,None
2022-12-06,01,0,0.317,0,None
2022-12-06,02,0,0.288,0,None
2022-12-06,03,0,0.305,0,None
2022-12-06,04,0,0.306,0,None
2022-12-06,05,0,0.313,0,None
2022-12-06,06,0,0.291,0,None
2022-12-06,07,0,0.834,0,None
2022-12-06,08,0.856,0,0.014,None
2022-12-06,09,0.34,0,0.07,None
2022-12-06,10,1.956,0,0.178,None
2022-12-06,11,2.087,0,0.234,None
2022-12-06,12,0.543,0,0.328,Low
2022-12-06,13,0.048,0,0.339,Medium
2022-12-06,14,0.056,0,0.251,Medium
2022-12-06,15,0.146,0,0.142,None
2022-12-06,16,0.276,0,0.024,None
2022-12-06,17,0.507,0,0,None
2022-12-06,18,0.606,0,0,None
2022-12-06,19,1.051,0,0,None
2022-12-06,20,0.792,0,0,None
2022-12-06,21,0.722,0,0,None
2022-12-06,22,0,0.495,0,None
2022-12-06,23,0,0.353,0,None
2022-12-07,00,0,0.317,0,None
2022-12-07,01,0,0.329,0,None
2022-12-07,02,0,0.323,0,None
2022-12-07,03,0,0.634,0,None
2022-12-07,04,0,0.406,0,None
2022-12-07,05,0,0.41,0,None
2022-12-07,06,0,0.388,0,None
2022-12-07,07,0,1.211,0,None
2022-12-07,08,0.426,0,0.079,None
2022-12-07,09,0,0,0.278,Medium
2022-12-07,10,0,0,0.295,High
2022-12-07,11,0,0,0.301,High
2022-12-07,12,0,0,0.31,High
2022-12-07,13,0,0,0.376,High
2022-12-07,14,0.022,0,0.4,Medium
2022-12-07,15,0.665,0,0.187,None
2022-12-07,16,1.049,0,0.028,None
2022-12-07,17,0.423,0,0,None
2022-12-07,18,0.411,0,0,None
2022-12-07,19,0.435,0,0,None
2022-12-07,20,0.445,0,0,None
2022-12-07,21,0.457,0,0,None
2022-12-07,22,0,0.521,0,None
2022-12-07,23,0,0.355,0,None
2022-12-08,00,0,0.309,0,None
2022-12-08,01,0,0.294,0,None
2022-12-08,02,0,0.358,0,None
2022-12-08,03,0,0.288,0,None
2022-12-08,04,0,0.281,0,None
2022-12-08,05,0,0.305,0,None
2022-12-08,06,0,1.027,0,None
2022-12-08,07,0,0.777,0,None
2022-12-08,08,0.283,0,0.038,None
2022-12-08,09,0.918,0,0.206,Low
2022-12-08,10,0.572,0,0.22,None
2022-12-08,11,0.465,0,0.151,None
2022-12-08,12,0.365,0,0.118,None
2022-12-08,13,0.452,0,0.059,None
2022-12-08,14,0.639,0,0.148,None
2022-12-08,15,1.626,0,0.061,None
2022-12-08,16,0.66,0,0.012,None
2022-12-08,17,0.816,0,0,None
2022-12-08,18,0.752,0,0,None
2022-12-08,19,0.71,0,0,None
2022-12-08,20,0.682,0,0,None
2022-12-08,21,0.642,0,0,None
2022-12-08,22,0,0.53,0,None
2022-12-08,23,0,0.494,0,None
2022-12-09,00,0,0.314,0,None
2022-12-09,01,0,0.319,0,None
2022-12-09,02,0,0.316,0,None
2022-12-09,03,0,0.304,0,None
2022-12-09,04,0,0.329,0,None
2022-12-09,05,0,0.284,0,None
2022-12-09,06,0,0.299,0,None
2022-12-09,07,0,1.204,0,None
2022-12-09,08,0.322,0,0,None
2022-12-09,09,0.215,0,0.103,None
2022-12-09,10,0.04,0,0.353,Medium
2022-12-09,11,0.029,0,0.37,Medium
2022-12-09,12,1.168,0,0.323,None
2022-12-09,13,0.032,0,0.233,Medium
2022-12-09,14,0.008,0,0.277,Medium
2022-12-09,15,0.027,0,0.238,Low
2022-12-09,16,0.292,0,0.007,None
2022-12-09,17,0.303,0,0,None
2022-12-09,18,0.616,0,0,None
2022-12-09,19,0.695,0,0,None
2022-12-09,20,0.684,0,0,None
2022-12-09,21,0.582,0,0,None
2022-12-09,22,0,0.827,0,None
2022-12-09,23,0,0.417,0,None
2022-12-10,00,0,0.4,0,None
2022-12-10,01,0,0.368,0,None
2022-12-10,02,0,0.324,0,None
2022-12-10,03,0,0.313,0,None
2022-12-10,04,0,0.303,0,None
2022-12-10,05,0,0.362,0,None
2022-12-10,06,0,0.3,0,None
2022-12-10,07,0,0.263,0,None
2022-12-10,08,0.731,0,0.009,None
2022-12-10,09,0.266,0,0.028,None
2022-12-10,10,1.08,0,0.059,None
2022-12-10,11,0.088,0,0.221,Medium
2022-12-10,12,0.003,0,0.243,Medium
2022-12-10,13,0.132,0,0.316,Low
2022-12-10,14,0.251,0,0.127,None
2022-12-10,15,0.556,0,0.071,None
2022-12-10,16,0.533,0,0.01,None
2022-12-10,17,1.11,0,0,None
2022-12-10,18,1.984,0,0,None
2022-12-10,19,2.399,0,0,None
2022-12-10,20,1.19,0,0,None
2022-12-10,21,0.499,0,0,None
2022-12-10,22,0,0.456,0,None
2022-12-10,23,0,0.363,0,None
2022-12-11,00,0,0.306,0,None
2022-12-11,01,0,0.244,0,None
2022-12-11,02,0,0.285,0,None
2022-12-11,03,0,0.266,0,None
2022-12-11,04,0,0.288,0,None
2022-12-11,05,0,0.259,0,None
2022-12-11,06,0,0.316,0,None
2022-12-11,07,0,0.512,0,None
2022-12-11,08,0.271,0,0.014,None
2022-12-11,09,0.372,0,0.068,None
2022-12-11,10,1.841,0,0.109,None
2022-12-11,11,1.808,0,0.143,None
2022-12-11,12,1.157,0,0.144,None
2022-12-11,13,0.442,0,0.141,None
2022-12-11,14,0.49,0,0.211,None
2022-12-11,15,0.39,0,0.135,None
2022-12-11,16,0.283,0,0.016,None
2022-12-11,17,0.345,0,0,None
2022-12-11,18,0.399,0,0,None
2022-12-11,19,1.224,0,0,None
2022-12-11,20,0.76,0,0,None
2022-12-11,21,0.554,0,0,None
2022-12-11,22,0,0.594,0,None
2022-12-11,23,0,0.412,0,None
2022-12-12,00,0,0.394,0,None
2022-12-12,01,0,0.478,0,None
2022-12-12,02,0,0.255,0,None
2022-12-12,03,0,0.249,0,None
2022-12-12,04,0,0.246,0,None
2022-12-12,05,0,0.251,0,None
2022-12-12,06,0,0.251,0,None
2022-12-12,07,0,1.17,0,None
2022-12-12,08,0.407,0,0,None
2022-12-12,09,0.295,0,0.017,None
2022-12-12,10,0.211,0,0.097,None
2022-12-12,11,0.186,0,0.114,None
2022-12-12,12,0.26,0,0.116,None
2022-12-12,13,0.116,0,0.126,None
2022-12-12,14,0.069,0,0.172,Low
2022-12-12,15,0.208,0,0.035,None
2022-12-12,16,0.234,0,0.004,None
2022-12-12,17,0.333,0,0,None
2022-12-12,18,0.408,0,0,None
2022-12-12,19,1.019,0,0,None
2022-12-12,20,0.894,0,0,None
2022-12-12,21,0.453,0,0,None
2022-12-12,22,0,0.451,0,None
